Gene,RANGE,N_INFORMATIVE,NumVar,NumPolyVar,NonRefSite,P_value,Test_Type,neg_log10_p,significance_level,Q,rho,OptFreq,Zmax,Stat
FLNB,"3:57969188-58133017,3:57969188-58133017,3:57969188-58133017,3:57969188-58133017",282,2,2,7.0,0.153991,CMC,0.8125046607515589,Not_Significant,,,,,
COL22A1,8:139669659-139995466,282,2,2,,0.154342,Variable_Threshold,0.8115158763593832,Not_Significant,,,0.008866,13.9816,13.9816
WHRN,"9:116204181-116228269,9:116204180-116307574,9:116204180-116305316,9:116204180-116307574",282,1,1,5.0,0.154446,CMC,0.8112233350182316,Not_Significant,,,,,
AXDND1,"1:177601801-177790493,1:177601728-177790493",282,1,1,2.0,0.154896,CMC,0.8099597972205078,Not_Significant,,,,,
FBXO21,"12:116064178-116112658,12:116064178-116112658",282,1,1,3.0,0.154898,CMC,0.8099541896944497,Not_Significant,,,,,
BRD1,"22:48552929-48605552,22:48552934-48607525,22:48552929-48603983,22:48552929-48603983,22:48552929-48603983,22:48552929-48603983,22:48552929-48603983",282,1,1,,0.154939,SKAT-O,0.80983925136325,Not_Significant,150.573,0.0,,,
FBXO38,"5:147743713-147802592,5:147743690-147802592,5:147743713-147802592",282,1,1,3.0,0.155062,CMC,0.8094946187712436,Not_Significant,,,,,
FRK,6:116359004-116488747,282,1,1,3.0,0.155075,CMC,0.809458210162996,Not_Significant,,,,,
MYT1L,"2:1771891-2314054,2:1771891-2314054,2:1771891-2307468,2:1771891-2314054,2:1771891-2314054,2:1771891-2314054,2:1771891-2309090,2:1771891-2309090,2:1771891-2309090,2:1771891-2307124",282,3,3,9.0,0.155159,CMC,0.809223028091583,Not_Significant,,,,,
ZMYND8,"20:45271265-45418850,20:45271265-45418850,20:45271265-45418850,20:45271265-45418850,20:45271265-45413900,20:45271265-45418850,20:45271265-45418850,20:45271265-45418850,20:45271265-45418850,20:45271265-45418850,20:45271265-45418850,20:45271265-45418850,20:45271265-45419040,20:45360276-45419040,20:45271265-45418850,20:45271265-45418850,20:45271265-45418850,20:45271265-45418850,20:45271265-45419040,20:45271265-45418587",282,1,1,5.0,0.155774,CMC,0.8075050280422325,Not_Significant,,,,,
POLQ,3:122632968-122747525,282,1,1,3.0,0.155909,CMC,0.8071288140124436,Not_Significant,,,,,
FBXL17,5:107222636-107745698,282,1,1,5.0,0.156096,CMC,0.8066082257023822,Not_Significant,,,,,
SYDE2,1:85395160-85439287,282,1,1,3.0,0.156232,CMC,0.8062300075901935,Not_Significant,,,,,
DCDC1,"11:31240748-31347862,11:30841725-30970809,11:30841725-31347862",282,1,1,4.0,0.156485,CMC,0.8055272857816925,Not_Significant,,,,,
PTCD1,7:98852297-98874357,282,1,1,3.0,0.156643,CMC,0.8050890079274968,Not_Significant,,,,,
ATP5MF-PTCD1,7:98852297-98901726,282,1,1,3.0,0.156643,CMC,0.8050890079274968,Not_Significant,,,,,
MAPRE2,"18:30810889-30977430,18:30875374-30977430,18:30812329-30977430,18:30875374-30977430,18:30875374-30977430",282,1,1,,0.156732,SKAT-O,0.8048423244975575,Not_Significant,138.316,0.0,,,
LOC441204,"7:26404713-26508093,7:26404713-26508093,7:26404713-26547094,7:26404713-26405797,7:26404713-26547094,7:26404713-26547094,7:26404713-26547094",282,2,2,,0.157589,Variable_Threshold,0.8024741003364829,Not_Significant,,,0.008866,13.8348,13.8348
RNF138,"18:27926566-27965522,18:27926566-27965522,18:27925834-27965522",282,2,2,,0.157983,SKAT-O,0.8013896434468931,Not_Significant,68.826,1.0,,,
TCEA3,1:23579988-23623828,282,2,2,8.0,0.157991,CMC,0.8013676520434487,Not_Significant,,,,,
LOC101927815,"8:2541461-2573398,8:2374625-2573398,8:2434482-2467860",282,1,1,,0.158102,SKAT-O,0.8010626361812007,Not_Significant,155.949,0.0,,,
GRM7,"3:6877801-7758220,3:6877801-7758218",282,9,9,,0.158133,Variable_Threshold,0.8009774898249648,Not_Significant,,,0.00532,14.38,14.38
ADAMTS3,4:73365549-73653802,282,2,2,9.0,0.158346,CMC,0.8003929029259119,Not_Significant,,,,,
BRWD1,"21:39477971-39607428,21:39479277-39607428,21:39590232-39607582",282,2,2,7.0,0.158459,CMC,0.8000830891380217,Not_Significant,,,,,
ANKRD28,"3:15683747-15814490,3:15797944-15814490,3:15683747-15814695,3:15683747-15814695,3:15683747-15773058,3:15797944-15814490,3:15683747-15876325,3:15683747-15814490,3:15683747-15814490,3:15683747-15814490,3:15683747-15814695,3:15683747-15876325,3:15683747-15814490,3:15683747-15814490",282,1,1,,0.158683,Variable_Threshold,0.7994695975151941,Not_Significant,,,0.00532,13.1693,13.1693
TRAF6,"11:36461896-36488398,11:36461896-36488398",282,1,1,3.0,0.158797,CMC,0.7991577065421259,Not_Significant,,,,,
SOX2-OT,"3:182810815-182942707,3:182375625-182942707,3:182257161-182942707,3:182257161-182942707,3:182810815-182942707,3:182810815-182942707",282,1,1,,0.159165,SKAT-O,0.7981524264099047,Not_Significant,233.118,0.0,,,
TBC1D1,"4:37569099-37817189,4:37797969-37817191,4:37789917-37817191,4:37788196-37817191,4:37569099-37817189",282,1,1,5.0,0.159279,CMC,0.7978414795994642,Not_Significant,,,,,
ENTPD1,"10:97505398-97627013,10:97505909-97627013,10:97505398-97627013,10:97505909-97627013,10:97505398-97627013,10:97505398-97627013,10:97505909-97627013,10:97461510-97627013,10:97505909-97627013",282,1,1,4.0,0.159574,CMC,0.7970378684763662,Not_Significant,,,,,
PITPNC1,"17:62803858-63123834,17:62803858-63123834",282,2,2,7.0,0.160187,CMC,0.7953727320554801,Not_Significant,,,,,
RNF150,4:142000410-142274073,282,1,1,3.0,0.160247,CMC,0.7952100922031626,Not_Significant,,,,,
SPATA1,1:84744656-84794766,282,1,1,3.0,0.160327,CMC,0.7949933337681462,Not_Significant,,,,,
RPS6KA2,"6:166742841-167196003,6:166742841-166960729,6:166742841-166878168,6:166742841-167196003,6:166742841-167196003",282,2,2,,0.160447,SKAT-O,0.7946683988279108,Not_Significant,531.446,0.0,,,
STRN3,"14:30432760-30565336,14:30432760-30565336",282,1,1,5.0,0.16045,CMC,0.7946602785684771,Not_Significant,,,,,
FAT2,5:150863845-150951085,282,2,2,,0.160619,Variable_Threshold,0.7942030823008833,Not_Significant,,,0.00532,11.7954,11.7954
PPP1R18,"6:30752144-30762963,6:30752144-30762401,6_qbl_hap2:1891045-1901864,6_qbl_hap2:1891045-1901302,6_cox_hap1:2092745-2103564,6_cox_hap1:2092745-2103002",282,1,1,5.0,0.161057,CMC,0.793020394748,Not_Significant,,,,,
KIF2C,"1:44978095-45006025,1:44984652-45006025,1:44984652-45006025,1:44978095-45006025",282,1,1,,0.161115,Variable_Threshold,0.7928640243606137,Not_Significant,,,0.00532,13.1693,13.1693
LOC101927666,17:53509250-53515564,282,1,1,3.0,0.161245,CMC,0.7925137433970447,Not_Significant,,,,,
TRPM1,"15:29080555-29240768,15:29080559-29181220,15:29080559-29181220,15:29148885-29181220",282,1,1,3.0,0.161424,CMC,0.7920318953097771,Not_Significant,,,,,
ZBTB10,"8:81561002-81601055,8:81560382-81601055,8:81561015-81601055",282,1,1,5.0,0.161874,CMC,0.7908229014832343,Not_Significant,,,,,
FHIT,"3:60660564-61212175,3:59708042-61212166,3:59708042-61212166,3:59708042-61212166,3:59708042-61212166,3:59708042-60041675,3:59708042-61212166,3:60848964-61212166,3:59708042-61212166,3:59708042-60041675",282,14,14,,0.161882,SKAT-O,0.7908014386788017,Not_Significant,2313.66,0.0,,,
PCDHGA1,"5:140690435-140692907,5:140690435-140872730",282,1,1,,0.162071,Variable_Threshold,0.7902946882156628,Not_Significant,,,0.00532,13.1693,13.1693
PCDHGA9,"5:140762703-140765190,5:140762703-140872730",282,1,1,,0.162182,Variable_Threshold,0.7899973482411718,Not_Significant,,,0.00532,13.1693,13.1693
AHR,7:17304800-17352296,282,1,1,4.0,0.162316,CMC,0.7896386682870091,Not_Significant,,,,,
MYO16,"13:108079959-108658354,13:108046253-108658354",282,4,4,10.0,0.162519,CMC,0.7890958586063819,Not_Significant,,,,,
NRP1,"10:33506426-33663601,10:33506426-33663601,10:33526554-33663601,10:33526554-33663601,10:33506426-33663601,10:33506426-33663601,10:33506424-33663839",282,1,1,,0.162631,SKAT-O,0.7887966675628824,Not_Significant,319.788,0.0,,,
IRGM,"5:150206277-150208424,5:150206275-150262157",282,1,1,,0.162646,Variable_Threshold,0.7887566129802763,Not_Significant,,,0.007093,13.1693,13.1693
OSBPL1A,"18:19996008-20145468,18:19996013-20231786,18:19996008-20106194",282,1,1,,0.162855,Variable_Threshold,0.788198903116457,Not_Significant,,,0.00532,13.1693,13.1693
DZIP1,"13:95028456-95094961,13:95028456-95094961",282,2,2,4.0,0.163082,CMC,0.7875939710999539,Not_Significant,,,,,
LINC01280,2:217162960-217179906,282,1,1,,0.163096,Variable_Threshold,0.7875566900892764,Not_Significant,,,0.007093,13.1693,13.1693
CMC1,"3:28258113-28341622,3:28258113-28341622,3:28258113-28341622,3:28258113-28341622,3:28258113-28341622,3:28258113-28341622,3:28258113-28341622",282,1,1,4.0,0.163462,CMC,0.7865831916789946,Not_Significant,,,,,
GPATCH8,"17:39828175-39936300,17:39828170-39869745,17:39828175-39936300,17:39828175-39936300,17:39828175-39936300,17:39828175-39936300",282,1,1,5.0,0.163604,CMC,0.7862060823475132,Not_Significant,,,,,
CHAT,"10:50492088-50545993,10:50492088-50545993,10:50492088-50545993,10:50491149-50545993,10:50491149-50545993,10:50487146-50545993,10:50492088-50545993",282,1,1,,0.163673,Variable_Threshold,0.7860229572290642,Not_Significant,,,0.00532,13.1693,13.1693
LINC01630,"18:47172409-47248746,18:47172409-47342837",282,1,1,,0.163791,Variable_Threshold,0.7857099655653536,Not_Significant,,,0.007093,13.1693,13.1693
EP400,12:131000439-131130958,282,1,1,,0.163925,Variable_Threshold,0.785354807661447,Not_Significant,,,0.00532,13.1693,13.1693
PCNX1,"14:70443928-70651852,14:70443928-70651852",282,3,3,,0.164029,Variable_Threshold,0.7850793627659314,Not_Significant,,,0.008866,15.0899,15.0899
PCDHGA10,"5:140772926-140872730,5:140772926-140775479",282,1,1,,0.164092,Variable_Threshold,0.7849125916498119,Not_Significant,,,0.00532,13.1693,13.1693
UNC79,"14:92869317-92885455,14:92869280-93243975,14:92967037-93243975",282,1,1,,0.16424,Variable_Threshold,0.7845210636374645,Not_Significant,,,0.00532,13.1693,13.1693
DNAH17,17:73931372-74085073,282,1,1,3.0,0.16431,CMC,0.7843360043515524,Not_Significant,,,,,
ADGRV1,"5:89890369-90496010,5:89890369-90496010",282,1,1,4.0,0.164584,CMC,0.783612386921187,Not_Significant,,,,,
FSIP1,"15:37679523-37862334,15:37679523-37862334",282,1,1,,0.164725,Variable_Threshold,0.783240483780426,Not_Significant,,,0.00532,13.1693,13.1693
POR,"7:75382408-75454109,7:75382408-75454109,7:75382408-75454109,7:75382408-75454109,7:75382408-75454109,7:75382408-75454109,7:75382408-75454109",282,1,1,,0.164735,Variable_Threshold,0.783214119761605,Not_Significant,,,0.00532,13.1693,13.1693
CNRIP1,"2:68373645-68400585,2:68364806-68400585,2:68373645-68400585,2:68373645-68400585,2:68373645-68400585,2:68373645-68400585,2:68373645-68400585,2:68373645-68400585,2:68373645-68400585,2:68373645-68400585",282,2,2,,0.164841,SKAT-O,0.7829347595128668,Not_Significant,468.967,0.5,,,
GNG7,19:2462216-2653692,282,1,1,,0.165458,Variable_Threshold,0.7813122295808268,Not_Significant,,,0.00532,13.1693,13.1693
DISP1,"1:221055003-221245960,1:221168388-221245960,1:221055003-221245960,1:221055003-221077349,1:221055003-221077349,1:221055003-221245960,1:221055045-221245960,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055003-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055045-221077349,1:221055321-221077349,1:221055321-221077349",282,1,1,5.0,0.165622,CMC,0.7808819752564485,Not_Significant,,,,,
ARPP21,"3:35658852-35810992,3:35696119-35702383,3:35657513-35810992,3:35697435-35702383,3:35656020-35702383,3:35696119-35702383,3:35696119-35702383,3:35655348-35810982,3:35655348-35810982,3:35655348-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35656020-35810982,3:35658028-35810982,3:35658028-35810982,3:35658828-35810982,3:35658828-35810982,3:35658828-35810982,3:35658828-35810982,3:35658828-35810982,3:35658828-35810982,3:35660150-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35695684-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35696119-35810982,3:35697435-35810982,3:35697435-35810982,3:35697435-35810982,3:35697990-35810982",282,1,1,,0.166003,Variable_Threshold,0.7798840633354098,Not_Significant,,,0.00532,13.1693,13.1693
DOCK2,"5:168996856-169442964,5:168996856-169442964",282,1,1,,0.166085,Variable_Threshold,0.7796695891704908,Not_Significant,,,0.00532,13.1693,13.1693
LDB2,"4:16112262-16509366,4:16112262-16509366,4:16361570-16509366,4:16112254-16509530,4:16112262-16509366",282,1,1,5.0,0.16611,CMC,0.7796042217684042,Not_Significant,,,,,
PGAP1,"2:197405972-197499676,2:197405972-197499676,2:197405972-197499676",282,1,1,,0.166259,Variable_Threshold,0.7792148359824945,Not_Significant,,,0.00532,13.1693,13.1693
PCDHGA2,"5:140698510-140703058,5:140698510-140872724",282,1,1,,0.166546,Variable_Threshold,0.7784657934668824,Not_Significant,,,0.00532,13.1693,13.1693
MIPEPP3,"13:20770263-20865061,13:20770263-20804210",282,1,1,,0.16687,Variable_Threshold,0.7776217340550445,Not_Significant,,,0.007093,13.1693,13.1693
CASP9,"1:15690482-15723872,1:15690482-15723297,1:15690482-15723527,1:15690482-15723527,1:15690482-15723527",282,1,1,,0.166914,Variable_Threshold,0.7775072351137265,Not_Significant,,,0.00532,13.1693,13.1693
PCDHGB6,"5:140767953-140872730,5:140767953-140770416",282,1,1,,0.166951,Variable_Threshold,0.7774109752727957,Not_Significant,,,0.00532,13.1693,13.1693
ANXA2,"15:58426641-58477477,15:58426641-58477477,15:58426641-58477477,15:58426641-58477477",282,1,1,4.0,0.167018,CMC,0.7772367211912617,Not_Significant,,,,,
LINC01507,"9:81629264-81839290,9:81779757-81839290",282,4,4,11.0,0.167168,CMC,0.7768468534130765,Not_Significant,,,,,
LOC105376360,10:3350886-3782955,282,2,2,6.0,0.167368,CMC,0.776327573534505,Not_Significant,,,,,
WNT11,11:75575016-75595194,282,1,1,,0.167704,Variable_Threshold,0.7754565786747118,Not_Significant,,,0.00532,13.1693,13.1693
DIPK1C,18:70252989-70275523,282,1,1,,0.167802,Variable_Threshold,0.7752028672034597,Not_Significant,,,0.00532,13.1693,13.1693
ZCCHC7,"9:37110570-37348145,9:37110594-37348145,9:37110594-37348145,9:37110468-37348145,9:37110468-37348145",282,1,1,,0.167896,Variable_Threshold,0.7749596504886395,Not_Significant,,,0.00532,13.1693,13.1693
PI4KA,"22:19391978-19543099,22:19391978-19543100,22:19391978-19543100",282,1,1,,0.167991,Variable_Threshold,0.7747139846731661,Not_Significant,,,0.007093,13.1693,13.1693
SPG11,"15:42642185-42743152,15:42642185-42743152",282,1,1,,0.168078,SKAT-O,0.7744891283444382,Not_Significant,71.5824,0.0,,,
CCDC30,"1:42771277-42892448,1:42701543-42892448,1:42694364-42895448,1:42701543-42895448",282,1,1,5.0,0.168219,CMC,0.7741249530735523,Not_Significant,,,,,
PPARGC1A,"4:23402741-24083626,4:23493400-23500768,4:23402741-23500768,4:23402741-23492013,4:23402741-24083626,4:23402741-24083626,4:23402741-24083626,4:23402741-24083626,4:23402741-24083626,4:23402741-24083626,4:23402741-24083626,4:23402741-23500768,4:23402741-24083626,4:23402741-24083626,4:23402741-24083626",282,3,3,,0.168343,SKAT-O,0.7738049376339444,Not_Significant,558.263,0.0,,,
L2HGDH,14:49778901-49848697,282,1,1,,0.168652,Variable_Threshold,0.7730085042594604,Not_Significant,,,0.007093,13.1693,13.1693
POLD1,"19:55579391-55613087,19:55593920-55613087,19:55579415-55613083,19:55579415-55613083",282,1,1,,0.168719,Variable_Threshold,0.7728360073307377,Not_Significant,,,0.00532,13.1693,13.1693
RHBDL2,"1:39124065-39180089,1:39124065-39167778",282,1,1,,0.16881,Variable_Threshold,0.772601830126345,Not_Significant,,,0.00532,13.1693,13.1693
PCDHGA7,"5:140742492-140745751,5:140742492-140872724",282,1,1,,0.168841,Variable_Threshold,0.7725220843001703,Not_Significant,,,0.00532,13.1693,13.1693
NXPH1,7:8439763-8759116,282,2,2,,0.168895,SKAT-O,0.7723832071758922,Not_Significant,457.539,0.0,,,
PCDHGA12,"5:140790257-140792973,5:140790257-140872724",282,1,1,,0.168937,Variable_Threshold,0.7722752223293772,Not_Significant,,,0.00532,13.1693,13.1693
NPLOC4,"17:77134356-77214543,17:77134356-77214543,17:77134354-77154896,17:77134356-77144070",282,1,1,,0.168958,Variable_Threshold,0.7722212399731322,Not_Significant,,,0.00532,13.1693,13.1693
CLVS2,6:123359078-123435769,282,1,1,5.0,0.169039,CMC,0.7720130851450858,Not_Significant,,,,,
SRI,"7:87672367-87694244,7:87675453-87694244,7:87672365-87687289,7:87675453-87687335",282,1,1,,0.169116,Variable_Threshold,0.7718153020238278,Not_Significant,,,0.00532,13.1693,13.1693
PEDS1-UBE2V1,20:48131067-48203667,282,1,1,,0.169118,Variable_Threshold,0.7718101659998691,Not_Significant,,,0.00532,13.1693,13.1693
ABCA5,"17:64752048-64834869,17:64752170-64823369",282,1,1,,0.169164,Variable_Threshold,0.7716920542097608,Not_Significant,,,0.00532,13.1693,13.1693
PCDHGA11,"5:140780801-140872724,5:140780801-140784430,5:140780801-140872724",282,1,1,,0.169248,Variable_Threshold,0.7714764546611096,Not_Significant,,,0.00532,13.1693,13.1693
GSTA1,"6:52764129-52776573,6:52764129-52776573",282,1,1,,0.169349,Variable_Threshold,0.7712173635057055,Not_Significant,,,0.00532,13.1693,13.1693
ADAMTSL1,"9:18464150-18900947,9:18464150-18674952",282,1,1,,0.169375,Variable_Threshold,0.7711506917815191,Not_Significant,,,0.00532,13.1693,13.1693
PCDHGC3,"5:140835716-140872724,5:140835716-140838546,5:140835716-140872724",282,1,1,,0.169436,Variable_Threshold,0.7709943098241308,Not_Significant,,,0.00532,13.1693,13.1693
FAM210B,20:54367436-54377125,282,2,2,,0.169611,Variable_Threshold,0.7705459853081648,Not_Significant,,,0.00532,13.1693,13.1693
PTK7,"6:43152029-43237431,6:43152029-43237431,6:43152029-43237431,6:43152029-43237431,6:43152029-43237431,6:43152529-43237436,6:43152029-43237431",282,1,1,,0.169638,Variable_Threshold,0.7704768564321113,Not_Significant,,,0.00532,13.1693,13.1693
LINC00837,"10:29118245-29124985,10:29118245-29124985,10:29118245-29124985",282,1,1,,0.169638,Variable_Threshold,0.7704768564321113,Not_Significant,,,0.00532,13.1693,13.1693
SCML4,"6:108130050-108160047,6:108130050-108252210,6:108130050-108252210",282,1,1,5.0,0.169793,CMC,0.7700802182383457,Not_Significant,,,,,
PPP1R8,"1:28029879-28050773,1:28029879-28050773,1:28029879-28050773",282,1,1,,0.169807,Variable_Threshold,0.7700444106838692,Not_Significant,,,0.00532,13.1693,13.1693
COG7,16:23307314-23372011,282,1,1,,0.169819,SKAT-O,0.7700137208439571,Not_Significant,208.284,0.0,,,
PCDHGB1,"5:140710011-140712444,5:140710011-140872730",282,1,1,,0.169919,Variable_Threshold,0.7697580564823341,Not_Significant,,,0.00532,13.1693,13.1693
SLC4A8,"12:50105167-50160658,12:50104881-50195814,12:50104881-50121230,12:50071367-50154628,12:50104881-50154628,12:50071367-50195814",282,1,1,,0.170025,Variable_Threshold,0.7694872164817825,Not_Significant,,,0.00532,13.1693,13.1693
RAD51L3-RFFL,17:30360243-30472654,282,1,1,,0.170034,Variable_Threshold,0.7694642284100771,Not_Significant,,,0.00532,13.1693,13.1693
UMPS,"3:125931988-125950809,3:125931902-125950809,3:125931902-125950809",282,1,1,,0.170065,Variable_Threshold,0.7693850565867182,Not_Significant,,,0.00532,13.1693,13.1693
ABCF1,"6_qbl_hap2:1786071-1806148,6_qbl_hap2:1786071-1806148,6:30647197-30667278,6:30647197-30667278,6_cox_hap1:1987776-2007853,6_cox_hap1:1987776-2007853",282,2,2,,0.170143,Variable_Threshold,0.7691859138847122,Not_Significant,,,0.00532,13.1693,13.1693
