Gene,RANGE,N_INFORMATIVE,NumVar,NumPolyVar,NonRefSite,P_value,Test_Type,neg_log10_p,significance_level,Q,rho,OptFreq,Zmax,Stat
SYNE3,"14:94980204-95036630,14:94943355-95052740,14:94943355-95052740,14:94980204-95052740,14:94984117-95052740,14:94984117-95052740",282,1,1,,0.705064,SKAT-O,0.1517714594833416,Not_Significant,14.5011,0.0,,,
EPHA7,"6:94006460-94185998,6:94006460-94183599,6:94026391-94183821,6:94109062-94185998,6:94026391-94185998,6:94176092-94185998,6:94006460-94185998,6:94006460-94185998,6:94006460-94185998,6:94006460-94185998,6:94029251-94185998",282,2,2,,1.0,SKAT-O,-0.0,Not_Significant,37.3417,0.0,,,
ELP1,"9:110669617-110736225,9:110669617-110736225,9:110669617-110736225",282,1,1,,0.903383,SKAT-O,0.044128086317971035,Not_Significant,1.79952,0.0,,,
A2ML1,"12:8888866-8920644,12:8866483-8920650",282,1,1,,0.35202,SKAT-O,0.4534326614000247,Not_Significant,50.4551,0.0,,,
RASGRP3-AS1,2:33633615-33648001,282,1,1,,0.613642,SKAT-O,0.212084923270279,Not_Significant,24.1828,0.0,,,
ATP9B,"18:74930381-75239270,18:74930381-75239270,18:74930381-75239270",282,2,2,,0.819954,SKAT-O,0.08621051116083737,Not_Significant,32.1612,1.0,,,
LMNTD1,"12:25520282-25597484,12:25540518-25692779,12:25540518-25692779,12:25544052-25597484,12:25520282-25597484,12:25540518-25692779,12:25520282-25597484,12:25540518-25692779",282,1,1,,0.0385576,SKAT-O,1.4138900063873305,Suggestive,745.061,0.0,,,
TMTC2,"12:81604815-82052775,12:81605064-81883881,12:81604815-82052775",282,1,1,,0.0991587,SKAT-O,1.0036691755965053,Not_Significant,302.117,0.0,,,
MAP2K5,"15:65622094-65886506,15:65628485-65886506,15:65622094-65886506",282,1,1,,0.131022,SKAT-O,0.8826557755166997,Not_Significant,136.131,0.0,,,
NUSAP1,"15:39412370-39460536,15:39412370-39460536,15:39412370-39460536,15:39412370-39460536,15:39412370-39460536,15:39412370-39460536",282,1,1,,0.236657,SKAT-O,0.6258806451515655,Not_Significant,41.0393,0.0,,,
VRK2,"2:58127350-58240559,2:58127280-58240559,2:58127280-58240559,2:58127280-58240559,2:57988289-58240559,2:58127444-58240509,2:58127280-58240559,2:57988289-58240559,2:58127280-58240559",282,4,4,,0.398753,SKAT-O,0.39929603652775403,Not_Significant,228.438,0.0,,,
VPS35L,"16:19474525-19619986,16:19474525-19619986,16:19474525-19619986,16:19474525-19619986,16:19474525-19619986,16:19474525-19619986,16:19474525-19619986",282,1,1,,0.845957,SKAT-O,0.0726517115913907,Not_Significant,1.98896,0.0,,,
ERCC6,"10:50393250-50417173,10:50312932-50417173,10:50393250-50417590,10:50332522-50417173",282,2,2,,0.651352,SKAT-O,0.18618424899991182,Not_Significant,50.8503,0.0,,,
ELOVL6,"4:111186451-111339220,4:111186451-111339220",282,2,2,,0.618497,SKAT-O,0.2086624025613044,Not_Significant,101.342,0.0,,,
METTL16,17:2266097-2361932,282,1,1,,0.193038,SKAT-O,0.7143571906509871,Not_Significant,108.123,0.0,,,
UVRAG,11:75203902-75532924,282,1,1,,0.548639,SKAT-O,0.2607133238135538,Not_Significant,31.3377,0.0,,,
GATAD1,"7:91914731-91927325,7:91914731-91927325",282,1,1,,0.350143,SKAT-O,0.455754551571484,Not_Significant,68.2141,0.0,,,
ARHGEF7,"13:110564966-110756082,13:110604013-110756080,13:110564966-110756082,13:110604013-110756080,13:110691521-110745540,13:110564966-110745543,13:110637141-110756080,13:110564966-110745543,13:110564966-110745543,13:110604013-110756080,13:110604013-110745540,13:110604013-110745540,13:110604013-110745540,13:110604013-110745540,13:110564966-110745543,13:110564966-110745543,13:110604013-110756080,13:110604013-110745540,13:110653407-110756080,13:110604013-110756080,13:110604013-110756080,13:110564966-110756082,13:110604013-110756080,13:110691521-110745540,13:110691521-110756080,13:110604013-110756080,13:110604013-110745540",282,2,2,,1.0,SKAT-O,-0.0,Not_Significant,16.1701,1.0,,,
PPP3CB,"10:74866191-74925788,10:74866191-74925788,10:74866196-74925788,10:74873543-74925788,10:74873543-74925788",282,1,1,,0.0411229,SKAT-O,1.3859162663477047,Suggestive,323.935,0.0,,,
CNIH3,"1:222870641-222994879,1:222870641-222994879,1:222689173-222994879,1:222689173-222994879,1:222688964-222994874,1:222689173-222994879,1:222689173-222994879,1:222689173-222994879,1:222870641-222994879,1:222688964-222994874,1:222688964-222994874,1:222689173-222994879,1:222689173-222994879,1:222689173-222994879,1:222689173-222994879,1:222689173-222994879",282,1,1,,0.95571,SKAT-O,0.019673869759687827,Not_Significant,0.110418,0.0,,,
PCDHGC4,"5:140844924-140872730,5:140844924-140847540",282,1,1,,0.531643,SKAT-O,0.27437989998760964,Not_Significant,22.3402,0.0,,,
PCDHGB7,"5:140777427-140872724,5:140777427-140780186",282,1,1,,0.531643,SKAT-O,0.27437989998760964,Not_Significant,22.3402,0.0,,,
PCDHGB6,"5:140767953-140872730,5:140767953-140770416",282,1,1,,0.531643,SKAT-O,0.27437989998760964,Not_Significant,22.3402,0.0,,,
PCDHGB5,"5:140757878-140872730,5:140757878-140760335",282,1,1,,0.531643,SKAT-O,0.27437989998760964,Not_Significant,22.3402,0.0,,,
TRAF6,"11:36461896-36488398,11:36461896-36488398",282,1,1,,0.165983,SKAT-O,0.7799363901784008,Not_Significant,160.995,0.0,,,
TOP3A,"17:18115467-18159033,17:18115467-18159033",282,1,1,,0.912508,SKAT-O,0.039763319374912065,Not_Significant,1.50888,0.0,,,
TM4SF4,3:150675173-150703871,282,1,1,,0.963143,SKAT-O,0.016309227413040053,Not_Significant,0.0525725,0.0,,,
SIN3B,"19:16835084-16852164,19:16801208-16852160,19:16801208-16852160",282,2,2,,0.463987,SKAT-O,0.3334941873489047,Not_Significant,143.913,0.0,,,
UBE3D,"6:83658827-83832279,6:83658835-83832279,6:83658827-83832279,6:83658835-83832279,6:83658835-83832279,6:83658835-83832279,6:83658835-83832279,6:83658835-83832279",282,1,1,,0.0885519,SKAT-O,1.0528021160022734,Not_Significant,144.185,0.0,,,
NSUN7,"4:40446728-40507958,4:40446728-40507958",282,2,2,,0.759846,SKAT-O,0.11927441841297891,Not_Significant,41.6461,1.0,,,
FN1,"2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215987623-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036,2:215933832-216009036",282,1,1,,0.725714,SKAT-O,0.13923449871245075,Not_Significant,1.31402,0.0,,,
EPHA6,"3:98016127-98963066,3:98641140-98850111,3:98016127-98211666,3:98641140-98850111",282,7,7,,1.0,SKAT-O,-0.0,Not_Significant,121.211,1.0,,,
LAMA3,"18:19706981-19789027,18:19523414-19789027,18:19706981-19789027,18:19523414-19607796,18:19523414-19630115,18:19523414-19789027",282,2,2,,0.493758,SKAT-O,0.30648585475240214,Not_Significant,121.963,0.0,,,
NRBP1,"2:27504160-27518628,2:27505001-27518628,2:27505001-27518628,2:27505001-27518628,2:27505001-27518628,2:27505001-27518628,2:27505001-27518628",282,1,1,,0.43564,SKAT-O,0.3608722506294798,Not_Significant,67.0031,0.0,,,
GOLGB1,"3:122864737-122951278,3:122864735-122951304,3:122864737-122951278,3:122864737-122951278,3:122864737-122951278,3:122864737-122951278,3:122864737-122951278",282,1,1,,0.780088,SKAT-O,0.10785640274710001,Not_Significant,4.38691,0.0,,,
L3MBTL4,"18:6019382-6404910,18:5944704-6404910,18:5944704-6405258,18:5944704-6404910,18:5944704-6357682,18:5944704-6404910,18:6069803-6404910,18:5944717-6404910,18:5944704-6404910,18:5944704-6404910,18:5944704-6349029",282,5,5,,0.832197,SKAT-O,0.07977385413522978,Not_Significant,224.14,0.0,,,
CLSTN2,3:141136716-141778928,282,2,2,,0.7292,SKAT-O,0.13715334001706134,Not_Significant,61.3114,1.0,,,
XPC,"3:14161648-14195176,3:14161648-14195176,3:14161648-14195105,3:14161648-14195105,3:14161648-14195105,3:14161648-14195176,3:14161648-14195105",282,1,1,,0.609606,SKAT-O,0.21495076713750474,Not_Significant,14.3911,0.0,,,
KDM5A,12:259483-368747,282,2,2,,0.124172,SKAT-O,0.9059763237763423,Not_Significant,348.397,1.0,,,
KYAT1,"9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684623,9:130635212-130684175,9:130635212-130684623,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635041-130684050,9:130635212-130647850,9:130635212-130662632,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175,9:130635212-130684175",282,2,2,,0.118442,SKAT-O,0.9264942677667783,Not_Significant,618.495,0.8,,,
MALRD1,10:19377735-20063413,282,2,2,,0.860334,SKAT-O,0.0653329136439736,Not_Significant,19.0889,1.0,,,
BRDT,"1:92187515-92252573,1:92187515-92252573,1:92190296-92252573,1:92187515-92252573,1:92187515-92252573,1:92187515-92252573,1:92187515-92252573",282,2,2,,0.0447885,SKAT-O,1.3488334821552532,Suggestive,433.247,1.0,,,
GRIA4,"11:104986009-105358027,11:104986009-105358029,11:104986642-105289442,11:104986009-105289442,11:104986642-105358027",282,1,1,,0.0597668,SKAT-O,1.223539996291897,Not_Significant,45.0777,0.0,,,
RPS6KA5,"14:90383957-90596738,14:90383957-90596221,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596738,14:90383957-90596221,14:90383957-90596738,14:90430070-90596746",282,4,4,,0.0873758,SKAT-O,1.058608834891527,Not_Significant,1103.01,0.0,,,
CYB5D2,"17:3993239-4007740,17:3993210-4007744,17:3993739-4007740",282,1,1,,0.897539,SKAT-O,0.04694667131030752,Not_Significant,1.24036,0.0,,,
ST18,"8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53185944-53329605,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53185944-53324610,8:53478813-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53324610,8:53185944-53484992,8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53185944-53329605,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53478813-53484869,8:53185944-53324610,8:53185944-53329605,8:53185944-53329605,8:53185944-53323757,8:53185944-53329605,8:53185944-53323757,8:53185944-53329605,8:53185944-53323757,8:53185944-53329605,8:53185944-53329605,8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53478813-53484869,8:53303631-53484992,8:53185944-53484992,8:53185944-53324610,8:53185944-53484992,8:53185944-53329605,8:53185944-53484992,8:53478813-53484992,8:53185944-53484992,8:53478813-53484992,8:53185944-53324610,8:53185944-53324610,8:53185944-53324610,8:53185944-53324610,8:53185944-53329605,8:53185944-53484992,8:53185944-53484992,8:53185944-53484992,8:53185944-53329605,8:53185944-53329605,8:53303631-53323757,8:53303631-53484992",282,1,1,,0.637731,SKAT-O,0.19536247151562486,Not_Significant,14.4896,0.0,,,
ZBTB38,"3:142588401-142651322,3:142588401-142651322,3:142588401-142651322,3:142589178-142651322,3:142589178-142651322,3:142586336-142651322,3:142586336-142651322,3:142603293-142651322,3:142588401-142651322,3:142604545-142651322,3:142603880-142651322,3:142603880-142651322,3:142588401-142651322,3:142603880-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142569528-142651322,3:142525717-142651322,3:142587956-142651322,3:142589178-142651322,3:142588401-142651322,3:142588401-142651322,3:142588401-142651322,3:142588401-142651322,3:142588401-142651322,3:142603880-142651322,3:142603880-142651322,3:142603293-142651322,3:142587956-142651322,3:142589178-142651322,3:142603880-142651322,3:142603880-142651322,3:142604545-142651322,3:142604545-142651322,3:142589178-142651322,3:142589178-142651322,3:142589178-142651322,3:142586336-142651322,3:142586336-142651322,3:142586336-142651322,3:142586336-142651322,3:142570035-142651322,3:142570035-142651322,3:142570035-142651322,3:142587956-142651322,3:142589178-142651322,3:142587956-142651322,3:142587956-142651322,3:142587550-142651322,3:142587550-142651322,3:142587956-142651322",282,2,2,,0.640175,SKAT-O,0.1937012898514377,Not_Significant,65.2121,1.0,,,
EPOR,"19:11348882-11355990,19:11348882-11355990",282,2,2,,0.731746,SKAT-O,0.13563964290534317,Not_Significant,32.9211,0.0,,,
CDK5RAP2,"9:122190973-122382266,9:122190973-122382266,9:122190973-122382266,9:122190973-122382266,9:122190973-122382266,9:122190967-122382269,9:122190973-122382266,9:122190973-122382266",282,3,3,,0.75341,SKAT-O,0.1229686197101377,Not_Significant,150.291,0.0,,,
PTPN20,"10:45970128-46060725,10:45970128-46061051,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:48357047-48447972,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:48357045-48447940,10:48357047-48447646,10:45970128-46061051,10:45970128-46061051,10:48357047-48447646,10:45970128-46060725,10:45970128-46061051,10:48357047-48447972,10:45970128-46060725,10:48357047-48447646,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:45970126-46061019,10:45970128-46061051,10:48357047-48447972,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:48357047-48447972,10:48357047-48447646,10:48357047-48447972,10:45970128-46060725,10:48357047-48447972,10:48357047-48447972,10:48357045-48447940,10:45970128-46060725,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:45970128-46061051,10:45970128-46060725,10:48357047-48447646,10:48357047-48447972,10:48357047-48447972,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46060725,10:48357047-48447646,10:45970126-46061019,10:48357045-48447940,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:48357047-48447972,10:45970126-46061019,10:45970126-46061019,10:45970128-46061051,10:45970128-46061051,10:45970128-46060725,10:48357047-48447972,10:45970128-46061051,10:48357047-48447646,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357045-48447940,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:48357047-48447646,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46061051,10:48357047-48447972,10:45970128-46060725,10:48357047-48447646,10:45970128-46060725,10:45970128-46060725,10:48357047-48447646,10:45970128-46061051,10:45970128-46060725,10:48357047-48447646,10:48357045-48447940,10:45970126-46061019,10:45970128-46061051,10:48357047-48447972,10:48357047-48447972",282,3,3,,0.795366,SKAT-O,0.09943297800679747,Not_Significant,30.9816,1.0,,,
ELF5,"11:34456913-34491917,11:34456917-34489922,11:34456913-34491917,11:34456913-34489847",282,3,3,,0.520723,SKAT-O,0.28339323939271227,Not_Significant,418.39,0.0,,,
HIF1A,"14:61234092-61284730,14:61231983-61284729,14:61231983-61284729",282,1,1,,0.155194,SKAT-O,0.8091250731375077,Not_Significant,144.822,0.0,,,
TBC1D3L,"17:33412078-33422991,17:33358386-33369299,17:33358386-33369299,17:33541290-33552202,17:33412078-33422991,17:33358386-33369299,17:33591516-33602410,17:31820231-31831118,17:33591516-33602410,17:33358386-33369299,17:33412078-33422991,17:31605197-31882171,17:33541290-33552202,17:33591516-33602410,17:33541290-33552202,17:31820231-31831118,17:33591516-33602410,17:33591516-33602410,17:33358386-33369299,17:33412078-33422991,17:31605197-31831118,17:33541290-33552202,17_random:993947-1004834,17_random:993947-1004834,17_random:993947-1004834,17_random:993947-1004834,17_random:993947-1004834",282,1,1,,0.700458,SKAT-O,0.15461790022843108,Not_Significant,3.67999,0.0,,,
PKP4,"2:159021709-159231422,2:159021709-159246186,2:159022650-159246186,2:159021709-159246186,2:159022650-159246186,2:159022650-159246186,2:159021709-159246186,2:159021709-159246186,2:159021709-159246186,2:159021709-159246186,2:159021709-159246186,2:159022650-159246186,2:159021709-159246186,2:159021709-159246186",282,1,1,,0.976919,SKAT-O,0.010141443764704312,Not_Significant,0.0494927,0.0,,,
TCEANC2,"1:54291868-54350781,1:54291868-54344340",282,1,1,,0.185611,SKAT-O,0.7313962894439906,Not_Significant,148.814,0.0,,,
RGS7BP,"5:63907232-63943877,5:63907232-63943877,5:63837597-63943902,5:63907232-63943877",282,1,1,,0.54757,SKAT-O,0.2615603538020347,Not_Significant,29.3508,0.0,,,
GSN,"9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123088647-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123088203-123134941,9:123070260-123134941,9:123070260-123134941,9:123101929-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123003581-123134941,9:123003581-123134941,9:123072023-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123070260-123134941,9:123101758-123134941,9:123070260-123134941,9:123101534-123134941",282,1,1,,0.115894,SKAT-O,0.9359390475078657,Not_Significant,87.2221,0.0,,,
SHANK3,22:49458116-49518506,282,2,2,,0.190964,SKAT-O,0.7190484970190348,Not_Significant,312.896,0.0,,,
LINC00334,21:45478682-45503073,282,1,1,,0.401944,SKAT-O,0.3958344498635609,Not_Significant,29.4149,0.0,,,
TMEM232,5:109783096-110090271,282,1,1,,0.971028,SKAT-O,0.012768246847743114,Not_Significant,0.0952814,0.0,,,
FHOD1,"16:65820792-65838885,16:65820792-65838885",282,1,1,,0.962366,SKAT-O,0.016659728844874416,Not_Significant,0.142193,0.0,,,
CCDC150,"2:197212683-197305770,2:197212683-197305770,2:197286506-197305775",282,2,2,,0.322444,SKAT-O,0.49154569995205466,Not_Significant,212.901,0.0,,,
CBLB,"3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070935,3:106856994-107069853,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107069125,3:106856994-107070546,3:106856994-107070093,3:106856994-107070546,3:106856994-107069915,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546,3:106856994-107070935,3:106856994-107070546,3:106856994-107070546,3:106856994-107070546",282,2,2,,0.406557,SKAT-O,0.39087855695784574,Not_Significant,138.7,0.9,,,
